date,county,cases,fips,new_cases
2020-03-15,allegany,0,24001,NA
2020-03-15,anne_arundel,2,24003,NA
2020-03-15,baltimore,3,24005,NA
2020-03-15,baltimore_city,1,24510,NA
2020-03-15,calvert,0,24009,NA
2020-03-15,caroline,0,24011,NA
2020-03-15,carroll,1,24013,NA
2020-03-15,cecil,0,24015,NA
2020-03-15,charles,1,24017,NA
2020-03-15,dorchester,0,24019,NA
2020-03-15,frederick,0,24021,NA
2020-03-15,garrett,0,24023,NA
2020-03-15,harford,2,24025,NA
2020-03-15,howard,0,24027,NA
2020-03-15,kent,0,24029,NA
2020-03-15,montgomery,12,24031,NA
2020-03-15,prince_georges,9,24033,NA
2020-03-15,queen_annes,0,24035,NA
2020-03-15,somerset,0,24039,NA
2020-03-15,st_marys,0,24037,NA
2020-03-15,talbot,0,24041,NA
2020-03-15,washington,0,24043,NA
2020-03-15,wicomico,0,24045,NA
2020-03-15,worcester,0,24047,NA
2020-03-15,unknown,0,NA,NA
2020-03-16,allegany,0,24001,0
2020-03-16,anne_arundel,1,24003,0
2020-03-16,baltimore,4,24005,1
2020-03-16,baltimore_city,1,24510,0
2020-03-16,calvert,0,24009,0
2020-03-16,caroline,0,24011,0
2020-03-16,carroll,1,24013,0
2020-03-16,cecil,0,24015,0
2020-03-16,charles,1,24017,0
2020-03-16,dorchester,0,24019,0
2020-03-16,frederick,0,24021,0
2020-03-16,garrett,0,24023,0
2020-03-16,harford,2,24025,0
2020-03-16,howard,1,24027,1
2020-03-16,kent,0,24029,0
2020-03-16,montgomery,10,24031,0
2020-03-16,prince_georges,15,24033,6
2020-03-16,queen_annes,0,24035,0
2020-03-16,somerset,0,24039,0
2020-03-16,st_marys,0,24037,0
2020-03-16,talbot,1,24041,1
2020-03-16,washington,0,24043,0
2020-03-16,wicomico,0,24045,0
2020-03-16,worcester,0,24047,0
2020-03-16,unknown,0,NA,0
2020-03-17,allegany,0,24001,0
2020-03-17,anne_arundel,3,24003,2
2020-03-17,baltimore,6,24005,2
2020-03-17,baltimore_city,1,24510,0
2020-03-17,calvert,0,24009,0
2020-03-17,caroline,0,24011,0
2020-03-17,carroll,1,24013,0
2020-03-17,cecil,0,24015,0
2020-03-17,charles,1,24017,0
2020-03-17,dorchester,0,24019,0
2020-03-17,frederick,1,24021,1
2020-03-17,garrett,0,24023,0
2020-03-17,harford,2,24025,0
2020-03-17,howard,3,24027,2
2020-03-17,kent,0,24029,0
2020-03-17,montgomery,24,24031,14
2020-03-17,prince_georges,14,24033,0
2020-03-17,queen_annes,0,24035,0
2020-03-17,somerset,0,24039,0
2020-03-17,st_marys,0,24037,0
2020-03-17,talbot,1,24041,0
2020-03-17,washington,0,24043,0
2020-03-17,wicomico,0,24045,0
2020-03-17,worcester,0,24047,0
2020-03-17,unknown,0,NA,0
2020-03-18,allegany,0,24001,0
2020-03-18,anne_arundel,4,24003,1
2020-03-18,baltimore,10,24005,4
2020-03-18,baltimore_city,4,24510,3
2020-03-18,calvert,0,24009,0
2020-03-18,caroline,0,24011,0
2020-03-18,carroll,1,24013,0
2020-03-18,cecil,0,24015,0
2020-03-18,charles,2,24017,1
2020-03-18,dorchester,0,24019,0
2020-03-18,frederick,1,24021,0
2020-03-18,garrett,0,24023,0
2020-03-18,harford,3,24025,1
2020-03-18,howard,8,24027,5
2020-03-18,kent,0,24029,0
2020-03-18,montgomery,31,24031,7
2020-03-18,prince_georges,20,24033,6
2020-03-18,queen_annes,0,24035,0
2020-03-18,somerset,0,24039,0
2020-03-18,st_marys,0,24037,0
2020-03-18,talbot,1,24041,0
2020-03-18,washington,0,24043,0
2020-03-18,wicomico,0,24045,0
2020-03-18,worcester,0,24047,0
2020-03-18,unknown,0,NA,0
2020-03-19,allegany,0,24001,0
2020-03-19,anne_arundel,5,24003,1
2020-03-19,baltimore,12,24005,2
2020-03-19,baltimore_city,8,24510,4
2020-03-19,calvert,1,24009,1
2020-03-19,caroline,0,24011,0
2020-03-19,carroll,2,24013,1
2020-03-19,cecil,0,24015,0
2020-03-19,charles,2,24017,0
2020-03-19,dorchester,0,24019,0
2020-03-19,frederick,1,24021,0
2020-03-19,garrett,0,24023,0
2020-03-19,harford,3,24025,0
2020-03-19,howard,16,24027,8
2020-03-19,kent,0,24029,0
2020-03-19,montgomery,33,24031,2
2020-03-19,prince_georges,23,24033,3
2020-03-19,queen_annes,0,24035,0
2020-03-19,somerset,0,24039,0
2020-03-19,st_marys,0,24037,0
2020-03-19,talbot,1,24041,0
2020-03-19,washington,0,24043,0
2020-03-19,wicomico,0,24045,0
2020-03-19,worcester,0,24047,0
2020-03-19,unknown,0,NA,0
2020-03-20,allegany,0,24001,0
2020-03-20,anne_arundel,10,24003,5
2020-03-20,baltimore,13,24005,1
2020-03-20,baltimore_city,11,24510,3
2020-03-20,calvert,1,24009,0
2020-03-20,caroline,0,24011,0
2020-03-20,carroll,3,24013,1
2020-03-20,cecil,0,24015,0
2020-03-20,charles,2,24017,0
2020-03-20,dorchester,0,24019,0
2020-03-20,frederick,1,24021,0
2020-03-20,garrett,0,24023,0
2020-03-20,harford,5,24025,2
2020-03-20,howard,18,24027,2
2020-03-20,kent,0,24029,0
2020-03-20,montgomery,51,24031,18
2020-03-20,prince_georges,31,24033,8
2020-03-20,queen_annes,0,24035,0
2020-03-20,somerset,0,24039,0
2020-03-20,st_marys,0,24037,0
2020-03-20,talbot,1,24041,0
2020-03-20,washington,0,24043,0
2020-03-20,wicomico,1,24045,1
2020-03-20,worcester,1,24047,1
2020-03-20,unknown,0,NA,0
2020-03-21,allegany,0,24001,0
2020-03-21,anne_arundel,15,24003,5
2020-03-21,baltimore,19,24005,6
2020-03-21,baltimore_city,15,24510,4
2020-03-21,calvert,1,24009,0
2020-03-21,caroline,0,24011,0
2020-03-21,carroll,3,24013,0
2020-03-21,cecil,0,24015,0
2020-03-21,charles,4,24017,2
2020-03-21,dorchester,0,24019,0
2020-03-21,frederick,1,24021,0
2020-03-21,garrett,0,24023,0
2020-03-21,harford,5,24025,0
2020-03-21,howard,19,24027,1
2020-03-21,kent,0,24029,0
2020-03-21,montgomery,68,24031,17
2020-03-21,prince_georges,36,24033,5
2020-03-21,queen_annes,0,24035,0
2020-03-21,somerset,0,24039,0
2020-03-21,st_marys,0,24037,0
2020-03-21,talbot,1,24041,0
2020-03-21,washington,0,24043,0
2020-03-21,wicomico,2,24045,1
2020-03-21,worcester,1,24047,0
2020-03-21,unknown,0,NA,0
2020-03-22,allegany,0,24001,0
2020-03-22,anne_arundel,18,24003,3
2020-03-22,baltimore,28,24005,9
2020-03-22,baltimore_city,24,24510,9
2020-03-22,calvert,2,24009,1
2020-03-22,caroline,1,24011,1
2020-03-22,carroll,4,24013,1
2020-03-22,cecil,1,24015,1
2020-03-22,charles,4,24017,0
2020-03-22,dorchester,0,24019,0
2020-03-22,frederick,1,24021,0
2020-03-22,garrett,0,24023,0
2020-03-22,harford,5,24025,0
2020-03-22,howard,24,24027,5
2020-03-22,kent,0,24029,0
2020-03-22,montgomery,83,24031,15
2020-03-22,prince_georges,40,24033,4
2020-03-22,queen_annes,0,24035,0
2020-03-22,somerset,1,24039,1
2020-03-22,st_marys,1,24037,1
2020-03-22,talbot,1,24041,0
2020-03-22,washington,1,24043,1
2020-03-22,wicomico,2,24045,0
2020-03-22,worcester,2,24047,1
2020-03-22,unknown,0,NA,0
2020-03-23,allegany,0,24001,0
2020-03-23,anne_arundel,20,24003,2
2020-03-23,baltimore,35,24005,7
2020-03-23,baltimore_city,31,24510,7
2020-03-23,calvert,2,24009,0
2020-03-23,caroline,1,24011,0
2020-03-23,carroll,5,24013,1
2020-03-23,cecil,1,24015,0
2020-03-23,charles,5,24017,1
2020-03-23,dorchester,0,24019,0
2020-03-23,frederick,2,24021,1
2020-03-23,garrett,3,24023,3
2020-03-23,harford,5,24025,0
2020-03-23,howard,26,24027,2
2020-03-23,kent,0,24029,0
2020-03-23,montgomery,93,24031,10
2020-03-23,prince_georges,47,24033,7
2020-03-23,queen_annes,1,24035,1
2020-03-23,somerset,1,24039,0
2020-03-23,st_marys,1,24037,0
2020-03-23,talbot,1,24041,0
2020-03-23,washington,2,24043,1
2020-03-23,wicomico,4,24045,2
2020-03-23,worcester,2,24047,0
2020-03-23,unknown,0,NA,0
2020-03-24,allegany,0,24001,0
2020-03-24,anne_arundel,24,24003,4
2020-03-24,baltimore,42,24005,7
2020-03-24,baltimore_city,41,24510,10
2020-03-24,calvert,3,24009,1
2020-03-24,caroline,1,24011,0
2020-03-24,carroll,5,24013,0
2020-03-24,cecil,3,24015,2
2020-03-24,charles,5,24017,0
2020-03-24,dorchester,0,24019,0
2020-03-24,frederick,4,24021,2
2020-03-24,garrett,3,24023,0
2020-03-24,harford,5,24025,0
2020-03-24,howard,30,24027,4
2020-03-24,kent,0,24029,0
2020-03-24,montgomery,107,24031,14
2020-03-24,prince_georges,63,24033,16
2020-03-24,queen_annes,1,24035,0
2020-03-24,somerset,1,24039,0
2020-03-24,st_marys,2,24037,1
2020-03-24,talbot,1,24041,0
2020-03-24,washington,2,24043,0
2020-03-24,wicomico,4,24045,0
2020-03-24,worcester,2,24047,0
2020-03-24,unknown,0,NA,0
2020-03-25,allegany,0,24001,0
2020-03-25,anne_arundel,31,24003,7
2020-03-25,baltimore,51,24005,9
2020-03-25,baltimore_city,53,24510,12
2020-03-25,calvert,3,24009,0
2020-03-25,caroline,1,24011,0
2020-03-25,carroll,5,24013,0
2020-03-25,cecil,4,24015,1
2020-03-25,charles,8,24017,3
2020-03-25,dorchester,0,24019,0
2020-03-25,frederick,7,24021,3
2020-03-25,garrett,3,24023,0
2020-03-25,harford,5,24025,0
2020-03-25,howard,35,24027,5
2020-03-25,kent,1,24029,1
2020-03-25,montgomery,127,24031,20
2020-03-25,prince_georges,76,24033,13
2020-03-25,queen_annes,1,24035,0
2020-03-25,somerset,1,24039,0
2020-03-25,st_marys,2,24037,0
2020-03-25,talbot,1,24041,0
2020-03-25,washington,2,24043,0
2020-03-25,wicomico,4,24045,0
2020-03-25,worcester,2,24047,0
2020-03-25,unknown,0,NA,0
2020-03-26,allegany,0,24001,0
2020-03-26,anne_arundel,41,24003,10
2020-03-26,baltimore,81,24005,30
2020-03-26,baltimore_city,72,24510,19
2020-03-26,calvert,7,24009,4
2020-03-26,caroline,1,24011,0
2020-03-26,carroll,7,24013,2
2020-03-26,cecil,4,24015,0
2020-03-26,charles,10,24017,2
2020-03-26,dorchester,0,24019,0
2020-03-26,frederick,14,24021,7
2020-03-26,garrett,3,24023,0
2020-03-26,harford,9,24025,4
2020-03-26,howard,49,24027,14
2020-03-26,kent,1,24029,0
2020-03-26,montgomery,164,24031,37
2020-03-26,prince_georges,101,24033,25
2020-03-26,queen_annes,1,24035,0
2020-03-26,somerset,1,24039,0
2020-03-26,st_marys,4,24037,2
2020-03-26,talbot,1,24041,0
2020-03-26,washington,2,24043,0
2020-03-26,wicomico,5,24045,1
2020-03-26,worcester,2,24047,0
2020-03-26,unknown,0,NA,0
2020-03-27,allegany,0,24001,0
2020-03-27,anne_arundel,63,24003,22
2020-03-27,baltimore,103,24005,22
2020-03-27,baltimore_city,88,24510,16
2020-03-27,calvert,9,24009,2
2020-03-27,caroline,1,24011,0
2020-03-27,carroll,9,24013,2
2020-03-27,cecil,9,24015,5
2020-03-27,charles,17,24017,7
2020-03-27,dorchester,0,24019,0
2020-03-27,frederick,15,24021,1
2020-03-27,garrett,3,24023,0
2020-03-27,harford,18,24025,9
2020-03-27,howard,62,24027,13
2020-03-27,kent,2,24029,1
2020-03-27,montgomery,208,24031,44
2020-03-27,prince_georges,148,24033,47
2020-03-27,queen_annes,1,24035,0
2020-03-27,somerset,1,24039,0
2020-03-27,st_marys,4,24037,0
2020-03-27,talbot,1,24041,0
2020-03-27,washington,5,24043,3
2020-03-27,wicomico,5,24045,0
2020-03-27,worcester,2,24047,0
2020-03-27,unknown,0,NA,0
2020-03-28,allegany,0,24001,0
2020-03-28,anne_arundel,88,24003,25
2020-03-28,baltimore,141,24005,38
2020-03-28,baltimore_city,112,24510,24
2020-03-28,calvert,8,24009,0
2020-03-28,caroline,1,24011,0
2020-03-28,carroll,10,24013,1
2020-03-28,cecil,13,24015,4
2020-03-28,charles,21,24017,4
2020-03-28,dorchester,0,24019,0
2020-03-28,frederick,22,24021,7
2020-03-28,garrett,3,24023,0
2020-03-28,harford,21,24025,3
2020-03-28,howard,73,24027,11
2020-03-28,kent,2,24029,0
2020-03-28,montgomery,255,24031,47
2020-03-28,prince_georges,196,24033,48
2020-03-28,queen_annes,1,24035,0
2020-03-28,somerset,1,24039,0
2020-03-28,st_marys,8,24037,4
2020-03-28,talbot,2,24041,1
2020-03-28,washington,6,24043,1
2020-03-28,wicomico,6,24045,1
2020-03-28,worcester,2,24047,0
2020-03-28,unknown,0,NA,0
2020-03-29,allegany,0,24001,0
2020-03-29,anne_arundel,99,24003,11
2020-03-29,baltimore,162,24005,21
2020-03-29,baltimore_city,129,24510,17
2020-03-29,calvert,10,24009,2
2020-03-29,caroline,3,24011,2
2020-03-29,carroll,82,24013,72
2020-03-29,cecil,13,24015,0
2020-03-29,charles,28,24017,7
2020-03-29,dorchester,0,24019,0
2020-03-29,frederick,24,24021,2
2020-03-29,garrett,3,24023,0
2020-03-29,harford,23,24025,2
2020-03-29,howard,81,24027,8
2020-03-29,kent,3,24029,1
2020-03-29,montgomery,301,24031,46
2020-03-29,prince_georges,247,24033,51
2020-03-29,queen_annes,4,24035,3
2020-03-29,somerset,1,24039,0
2020-03-29,st_marys,8,24037,0
2020-03-29,talbot,3,24041,1
2020-03-29,washington,6,24043,0
2020-03-29,wicomico,6,24045,0
2020-03-29,worcester,2,24047,0
2020-03-29,unknown,0,NA,0
2020-03-30,allegany,0,24001,0
2020-03-30,anne_arundel,110,24003,11
2020-03-30,baltimore,186,24005,24
2020-03-30,baltimore_city,152,24510,23
2020-03-30,calvert,12,24009,2
2020-03-30,caroline,4,24011,1
2020-03-30,carroll,82,24013,0
2020-03-30,cecil,13,24015,0
2020-03-30,charles,33,24017,5
2020-03-30,dorchester,0,24019,0
2020-03-30,frederick,26,24021,2
2020-03-30,garrett,3,24023,0
2020-03-30,harford,24,24025,1
2020-03-30,howard,96,24027,15
2020-03-30,kent,3,24029,0
2020-03-30,montgomery,341,24031,40
2020-03-30,prince_georges,294,24033,47
2020-03-30,queen_annes,4,24035,0
2020-03-30,somerset,1,24039,0
2020-03-30,st_marys,9,24037,1
2020-03-30,talbot,4,24041,1
2020-03-30,washington,7,24043,1
2020-03-30,wicomico,6,24045,0
2020-03-30,worcester,3,24047,1
2020-03-30,unknown,0,NA,0
2020-03-31,allegany,0,24001,0
2020-03-31,anne_arundel,127,24003,17
2020-03-31,baltimore,227,24005,41
2020-03-31,baltimore_city,187,24510,35
2020-03-31,calvert,15,24009,3
2020-03-31,caroline,4,24011,0
2020-03-31,carroll,92,24013,10
2020-03-31,cecil,14,24015,1
2020-03-31,charles,40,24017,7
2020-03-31,dorchester,0,24019,0
2020-03-31,frederick,33,24021,7
2020-03-31,garrett,3,24023,0
2020-03-31,harford,25,24025,1
2020-03-31,howard,117,24027,21
2020-03-31,kent,3,24029,0
2020-03-31,montgomery,388,24031,47
2020-03-31,prince_georges,341,24033,47
2020-03-31,queen_annes,4,24035,0
2020-03-31,somerset,1,24039,0
2020-03-31,st_marys,15,24037,6
2020-03-31,talbot,3,24041,0
2020-03-31,washington,11,24043,4
2020-03-31,wicomico,7,24045,1
2020-03-31,worcester,3,24047,0
2020-03-31,unknown,0,NA,0
2020-04-01,allegany,0,24001,0
2020-04-01,anne_arundel,158,24003,31
2020-04-01,baltimore,289,24005,62
2020-04-01,baltimore_city,221,24510,34
2020-04-01,calvert,18,24009,3
2020-04-01,caroline,4,24011,0
2020-04-01,carroll,96,24013,4
2020-04-01,cecil,16,24015,2
2020-04-01,charles,56,24017,16
2020-04-01,dorchester,1,24019,1
2020-04-01,frederick,35,24021,2
2020-04-01,garrett,3,24023,0
2020-04-01,harford,34,24025,9
2020-04-01,howard,142,24027,25
2020-04-01,kent,3,24029,0
2020-04-01,montgomery,447,24031,59
2020-04-01,prince_georges,403,24033,62
2020-04-01,queen_annes,7,24035,3
2020-04-01,somerset,4,24039,3
2020-04-01,st_marys,19,24037,4
2020-04-01,talbot,3,24041,0
2020-04-01,washington,15,24043,4
2020-04-01,wicomico,7,24045,0
2020-04-01,worcester,4,24047,1
2020-04-01,unknown,0,NA,0
2020-04-02,allegany,1,24001,1
2020-04-02,anne_arundel,206,24003,48
2020-04-02,baltimore,353,24005,64
2020-04-02,baltimore_city,265,24510,44
2020-04-02,calvert,22,24009,4
2020-04-02,caroline,4,24011,0
2020-04-02,carroll,105,24013,9
2020-04-02,cecil,20,24015,4
2020-04-02,charles,69,24017,13
2020-04-02,dorchester,1,24019,0
2020-04-02,frederick,45,24021,10
2020-04-02,garrett,3,24023,0
2020-04-02,harford,37,24025,3
2020-04-02,howard,152,24027,10
2020-04-02,kent,5,24029,2
2020-04-02,montgomery,498,24031,51
2020-04-02,prince_georges,473,24033,70
2020-04-02,queen_annes,8,24035,1
2020-04-02,somerset,4,24039,0
2020-04-02,st_marys,27,24037,8
2020-04-02,talbot,4,24041,1
2020-04-02,washington,17,24043,2
2020-04-02,wicomico,7,24045,0
2020-04-02,worcester,5,24047,1
2020-04-02,unknown,0,NA,0
2020-04-03,allegany,2,24001,1
2020-04-03,anne_arundel,249,24003,43
2020-04-03,baltimore,427,24005,74
2020-04-03,baltimore_city,313,24510,48
2020-04-03,calvert,30,24009,8
2020-04-03,caroline,4,24011,0
2020-04-03,carroll,129,24013,24
2020-04-03,cecil,25,24015,5
2020-04-03,charles,90,24017,21
2020-04-03,dorchester,1,24019,0
2020-04-03,frederick,54,24021,9
2020-04-03,garrett,3,24023,0
2020-04-03,harford,41,24025,4
2020-04-03,howard,166,24027,14
2020-04-03,kent,5,24029,0
2020-04-03,montgomery,566,24031,68
2020-04-03,prince_georges,563,24033,90
2020-04-03,queen_annes,12,24035,4
2020-04-03,somerset,4,24039,0
2020-04-03,st_marys,30,24037,3
2020-04-03,talbot,5,24041,1
2020-04-03,washington,27,24043,10
2020-04-03,wicomico,7,24045,0
2020-04-03,worcester,5,24047,0
2020-04-03,unknown,0,NA,0
2020-04-04,allegany,3,24001,1
2020-04-04,anne_arundel,289,24003,40
2020-04-04,baltimore,491,24005,64
2020-04-04,baltimore_city,343,24510,30
2020-04-04,calvert,33,24009,3
2020-04-04,caroline,4,24011,0
2020-04-04,carroll,134,24013,5
2020-04-04,cecil,33,24015,8
2020-04-04,charles,95,24017,5
2020-04-04,dorchester,1,24019,0
2020-04-04,frederick,73,24021,19
2020-04-04,garrett,3,24023,0
2020-04-04,harford,44,24025,3
2020-04-04,howard,180,24027,14
2020-04-04,kent,5,24029,0
2020-04-04,montgomery,640,24031,74
2020-04-04,prince_georges,653,24033,90
2020-04-04,queen_annes,13,24035,1
2020-04-04,somerset,4,24039,0
2020-04-04,st_marys,34,24037,4
2020-04-04,talbot,6,24041,1
2020-04-04,washington,29,24043,2
2020-04-04,wicomico,8,24045,1
2020-04-04,worcester,7,24047,2
2020-04-04,unknown,0,NA,0
2020-04-05,allegany,6,24001,3
2020-04-05,anne_arundel,319,24003,30
2020-04-05,baltimore,590,24005,99
2020-04-05,baltimore_city,394,24510,51
2020-04-05,calvert,39,24009,6
2020-04-05,caroline,4,24011,0
2020-04-05,carroll,142,24013,8
2020-04-05,cecil,36,24015,3
2020-04-05,charles,111,24017,16
2020-04-05,dorchester,1,24019,0
2020-04-05,frederick,112,24021,39
2020-04-05,garrett,3,24023,0
2020-04-05,harford,52,24025,8
2020-04-05,howard,199,24027,19
2020-04-05,kent,5,24029,0
2020-04-05,montgomery,693,24031,53
2020-04-05,prince_georges,785,24033,132
2020-04-05,queen_annes,13,24035,0
2020-04-05,somerset,4,24039,0
2020-04-05,st_marys,40,24037,6
2020-04-05,talbot,7,24041,1
2020-04-05,washington,34,24043,5
2020-04-05,wicomico,11,24045,3
2020-04-05,worcester,9,24047,2
2020-04-05,unknown,0,NA,0
2020-04-06,allegany,6,24001,0
2020-04-06,anne_arundel,343,24003,24
2020-04-06,baltimore,648,24005,58
2020-04-06,baltimore_city,435,24510,41
2020-04-06,calvert,40,24009,1
2020-04-06,caroline,6,24011,2
2020-04-06,carroll,150,24013,8
2020-04-06,cecil,37,24015,1
2020-04-06,charles,129,24017,18
2020-04-06,dorchester,1,24019,0
2020-04-06,frederick,138,24021,26
2020-04-06,garrett,3,24023,0
2020-04-06,harford,55,24025,3
2020-04-06,howard,214,24027,15
2020-04-06,kent,5,24029,0
2020-04-06,montgomery,793,24031,100
2020-04-06,prince_georges,916,24033,131
2020-04-06,queen_annes,15,24035,2
2020-04-06,somerset,4,24039,0
2020-04-06,st_marys,41,24037,1
2020-04-06,talbot,8,24041,1
2020-04-06,washington,37,24043,3
2020-04-06,wicomico,11,24045,0
2020-04-06,worcester,10,24047,1
2020-04-06,unknown,0,NA,0
2020-04-07,allegany,7,24001,1
2020-04-07,anne_arundel,370,24003,27
2020-04-07,baltimore,652,24005,4
2020-04-07,baltimore_city,459,24510,24
2020-04-07,calvert,41,24009,1
2020-04-07,caroline,11,24011,5
2020-04-07,carroll,159,24013,9
2020-04-07,cecil,41,24015,4
2020-04-07,charles,136,24017,7
2020-04-07,dorchester,3,24019,2
2020-04-07,frederick,151,24021,13
2020-04-07,garrett,3,24023,0
2020-04-07,harford,59,24025,4
2020-04-07,howard,236,24027,22
2020-04-07,kent,8,24029,3
2020-04-07,montgomery,871,24031,78
2020-04-07,prince_georges,1020,24033,104
2020-04-07,queen_annes,15,24035,0
2020-04-07,somerset,4,24039,0
2020-04-07,st_marys,46,24037,5
2020-04-07,talbot,8,24041,0
2020-04-07,washington,44,24043,7
2020-04-07,wicomico,17,24045,6
2020-04-07,worcester,10,24047,0
2020-04-07,unknown,0,NA,0
2020-04-08,allegany,6,24001,0
2020-04-08,anne_arundel,466,24003,96
2020-04-08,baltimore,866,24005,214
2020-04-08,baltimore_city,571,24510,112
2020-04-08,calvert,56,24009,15
2020-04-08,caroline,11,24011,0
2020-04-08,carroll,186,24013,27
2020-04-08,cecil,49,24015,8
2020-04-08,charles,164,24017,28
2020-04-08,dorchester,4,24019,1
2020-04-08,frederick,199,24021,48
2020-04-08,garrett,5,24023,2
2020-04-08,harford,86,24025,27
2020-04-08,howard,274,24027,38
2020-04-08,kent,9,24029,1
2020-04-08,montgomery,1088,24031,217
2020-04-08,prince_georges,1310,24033,290
2020-04-08,queen_annes,16,24035,1
2020-04-08,somerset,4,24039,0
2020-04-08,st_marys,62,24037,16
2020-04-08,talbot,10,24041,2
2020-04-08,washington,57,24043,13
2020-04-08,wicomico,20,24045,3
2020-04-08,worcester,10,24047,0
2020-04-08,unknown,0,NA,0
2020-04-09,allegany,8,24001,2
2020-04-09,anne_arundel,505,24003,39
2020-04-09,baltimore,979,24005,113
2020-04-09,baltimore_city,638,24510,67
2020-04-09,calvert,66,24009,10
2020-04-09,caroline,12,24011,1
2020-04-09,carroll,203,24013,17
2020-04-09,cecil,54,24015,5
2020-04-09,charles,180,24017,16
2020-04-09,dorchester,7,24019,3
2020-04-09,frederick,233,24021,34
2020-04-09,garrett,5,24023,0
2020-04-09,harford,101,24025,15
2020-04-09,howard,299,24027,25
2020-04-09,kent,9,24029,0
2020-04-09,montgomery,1214,24031,126
2020-04-09,prince_georges,1476,24033,166
2020-04-09,queen_annes,17,24035,1
2020-04-09,somerset,4,24039,0
2020-04-09,st_marys,65,24037,3
2020-04-09,talbot,13,24041,3
2020-04-09,washington,60,24043,3
2020-04-09,wicomico,21,24045,1
2020-04-09,worcester,16,24047,6
2020-04-09,unknown,0,NA,0
2020-04-10,allegany,10,24001,2
2020-04-10,anne_arundel,554,24003,49
2020-04-10,baltimore,1072,24005,93
2020-04-10,baltimore_city,689,24510,51
2020-04-10,calvert,76,24009,10
2020-04-10,caroline,12,24011,0
2020-04-10,carroll,214,24013,11
2020-04-10,cecil,64,24015,10
2020-04-10,charles,220,24017,40
2020-04-10,dorchester,7,24019,0
2020-04-10,frederick,289,24021,56
2020-04-10,garrett,4,24023,0
2020-04-10,harford,110,24025,9
2020-04-10,howard,319,24027,20
2020-04-10,kent,9,24029,0
2020-04-10,montgomery,1388,24031,174
2020-04-10,prince_georges,1716,24033,240
2020-04-10,queen_annes,17,24035,0
2020-04-10,somerset,4,24039,0
2020-04-10,st_marys,71,24037,6
2020-04-10,talbot,13,24041,0
2020-04-10,washington,66,24043,6
2020-04-10,wicomico,28,24045,7
2020-04-10,worcester,16,24047,0
2020-04-10,unknown,0,NA,0
2020-04-11,allegany,11,24001,1
2020-04-11,anne_arundel,615,24003,61
2020-04-11,baltimore,1173,24005,101
2020-04-11,baltimore_city,756,24510,67
2020-04-11,calvert,82,24009,6
2020-04-11,caroline,15,24011,3
2020-04-11,carroll,214,24013,0
2020-04-11,cecil,66,24015,2
2020-04-11,charles,235,24017,15
2020-04-11,dorchester,8,24019,1
2020-04-11,frederick,341,24021,52
2020-04-11,garrett,4,24023,0
2020-04-11,harford,120,24025,10
2020-04-11,howard,351,24027,32
2020-04-11,kent,10,24029,1
2020-04-11,montgomery,1537,24031,149
2020-04-11,prince_georges,1923,24033,207
2020-04-11,queen_annes,19,24035,2
2020-04-11,somerset,4,24039,0
2020-04-11,st_marys,73,24037,2
2020-04-11,talbot,13,24041,0
2020-04-11,washington,72,24043,6
2020-04-11,wicomico,33,24045,5
2020-04-11,worcester,19,24047,3
2020-04-11,unknown,0,NA,0
2020-04-12,allegany,13,24001,2
2020-04-12,anne_arundel,659,24003,44
2020-04-12,baltimore,1257,24005,84
2020-04-12,baltimore_city,812,24510,56
2020-04-12,calvert,90,24009,8
2020-04-12,caroline,17,24011,2
2020-04-12,carroll,236,24013,22
2020-04-12,cecil,74,24015,8
2020-04-12,charles,253,24017,18
2020-04-12,dorchester,9,24019,1
2020-04-12,frederick,368,24021,27
2020-04-12,garrett,4,24023,0
2020-04-12,harford,129,24025,9
2020-04-12,howard,371,24027,20
2020-04-12,kent,11,24029,1
2020-04-12,montgomery,1631,24031,94
2020-04-12,prince_georges,2035,24033,112
2020-04-12,queen_annes,19,24035,0
2020-04-12,somerset,4,24039,0
2020-04-12,st_marys,82,24037,9
2020-04-12,talbot,14,24041,1
2020-04-12,washington,75,24043,3
2020-04-12,wicomico,42,24045,9
2020-04-12,worcester,20,24047,1
2020-04-12,unknown,0,NA,0
2020-04-13,allegany,15,24001,2
2020-04-13,anne_arundel,724,24003,65
2020-04-13,baltimore,1361,24005,104
2020-04-13,baltimore_city,873,24510,61
2020-04-13,calvert,94,24009,4
2020-04-13,caroline,21,24011,4
2020-04-13,carroll,250,24013,14
2020-04-13,cecil,83,24015,9
2020-04-13,charles,274,24017,21
2020-04-13,dorchester,12,24019,3
2020-04-13,frederick,417,24021,49
2020-04-13,garrett,4,24023,0
2020-04-13,harford,142,24025,13
2020-04-13,howard,386,24027,15
2020-04-13,kent,11,24029,0
2020-04-13,montgomery,1756,24031,125
2020-04-13,prince_georges,2205,24033,170
2020-04-13,queen_annes,19,24035,0
2020-04-13,somerset,6,24039,2
2020-04-13,st_marys,95,24037,13
2020-04-13,talbot,16,24041,2
2020-04-13,washington,93,24043,18
2020-04-13,wicomico,58,24045,16
2020-04-13,worcester,21,24047,1
2020-04-13,unknown,0,NA,0
2020-04-14,allegany,17,24001,2
2020-04-14,anne_arundel,783,24003,59
2020-04-14,baltimore,1377,24005,16
2020-04-14,baltimore_city,962,24510,89
2020-04-14,calvert,99,24009,5
2020-04-14,caroline,21,24011,0
2020-04-14,carroll,259,24013,9
